id,date,entity_id,requests,paths,formats,verified_share,verified_requests
17,2026-09-15,7,5,"[""/robots.txt"",""/"",""/crawlers/claudebot"",""/observed""]","[""txt"",""html""]",1,5
18,2026-09-15,10,133,"[""/robots.txt"",""/claims/3"",""/crawlers/gptbot"",""/claims/5"",""/"",""/claims/1"",""/claims/2"",""/claims/35"",""/claims/127"",""/questions"",""/method"",""/claims/91"",""/observed/claudebot"",""/changes"",""/claims/36"",""/crawlers/google-extended"",""/claims/92"",""/claims"",""/claims/16"",""/claims/37"",""/claims/9"",""/crawlers"",""/claims/8"",""/claims/94"",""/claims/79"",""/claims/111"",""/claims/85"",""/claims/7"",""/claims/6"",""/claims/21"",""/claims/45"",""/claims/57"",""/claims/49"",""/claims/90"",""/claims/51"",""/claims/34"",""/claims/13"",""/claims/62"",""/claims/93"",""/claims/11"",""/claims/63"",""/claims/96"",""/claims/75"",""/claims/46"",""/claims/26"",""/claims/77"",""/claims/17"",""/claims/28"",""/claims/98"",""/claims/18"",""/claims/20"",""/claims/19"",""/claims/87"",""/claims/95"",""/claims/43"",""/claims/10"",""/claims/67"",""/claims/73"",""/claims/25"",""/claims/29"",""/claims/38"",""/claims/30"",""/claims/86"",""/claims/15"",""/claims/23"",""/claims/65"",""/claims/74"",""/claims/99"",""/claims/42"",""/claims/109"",""/claims/112"",""/claims/132"",""/claims/117"",""/claims/110"",""/claims/113"",""/claims/102"",""/claims/116"",""/claims/114"",""/claims/100"",""/claims/101"",""/claims/123"",""/claims/120"",""/claims/119"",""/claims/118"",""/claims/71"",""/claims/104"",""/sitemap.xml"",""/claims/40""]","[""txt"",""html"",""xml""]",1,133
19,2026-09-15,11,121,"[""/observed"",""/claims/3"",""/claims/5"",""/claims/35"",""/claims/1"",""/claims/31"",""/claims/23"",""/claims/2"",""/questions"",""/claims/88"",""/claims/91"",""/claims/92"",""/claims/36"",""/claims/4"",""/claims/120"",""/claims/115"",""/claims/24"",""/claims/16"",""/claims/118"",""/claims/37"",""/claims/121"",""/claims/17"",""/claims/112"",""/claims/99"",""/claims/46"",""/claims/113"",""/claims/101"",""/claims/75"",""/claims/15"",""/claims/85"",""/claims/95"",""/claims/98"",""/claims/20"",""/claims/89"",""/claims/116"",""/claims/102"",""/crawlers/applebot"",""/claims/43"",""/claims/74"",""/claims/42"",""/claims/123"",""/claims/125"",""/claims/22"",""/claims/45"",""/claims/9"",""/claims/94"",""/claims/97"",""/"",""/claims/117"",""/claims/10"",""/claims/19"",""/claims/27"",""/claims/67"",""/claims/29"",""/claims/38"",""/claims/25"",""/claims/90"",""/claims/28"",""/claims/119"",""/claims/81"",""/claims/73"",""/claims/100"",""/claims/93"",""/claims/11"",""/claims/49"",""/claims/132"",""/claims/18"",""/claims/110"",""/claims/8"",""/claims/130"",""/claims/72"",""/claims/114"",""/claims/87"",""/claims/77"",""/claims/26"",""/claims/79"",""/claims/32"",""/claims/111"",""/claims/96"",""/claims/106"",""/claims/63"",""/claims/65"",""/claims/30"",""/data"",""/crawlers"",""/claims/62"",""/claims/13"",""/crawlers/claude-searchbot"",""/claims/51"",""/claims/34"",""/claims/7"",""/claims/57"",""/claims/21"",""/claims/6"",""/claims/86"",""/claims/50"",""/claims/109"",""/claims/41"",""/claims/71"",""/claims/104""]","[""html"",""json"",""csv""]",1,121
20,2026-09-15,13,4,"[""/"",""/robots.txt"",""/sitemap.xml"",""/2b292c8702f5613e97b4413dc741b860.txt""]","[""html"",""txt"",""xml""]",1,4
21,2026-09-15,14,2,"[""/""]","[""html""]",1,2
22,2026-09-16,1,666,"[""/"",""/crawlers/oai-adsbot"",""/crawlers/oai-adsbot.json"",""/crawlers/oai-adsbot.md"",""/.json"",""/.md"",""/claims/8"",""/claims/49"",""/claims/49.json"",""/claims/49.md"",""/claims/12"",""/claims/60"",""/crawlers/gptbot"",""/questions/eaaa86558b443873916376dc4d0546f60ee5d890631698c41768fb619582451c"",""/observed/claudebot"",""/crawlers/applebot-extended"",""/claims"",""/method"",""/changes"",""/data"",""/crawlers/claude-searchbot"",""/crawlers/oai-searchbot"",""/questions/eaaa86558b443873916376dc4d0546f60ee5d890631698c41768fb619582451c.json"",""/crawlers/gptbot.json"",""/claims/1"",""/claims/6"",""/claims.json"",""/method.json"",""/claims/9"",""/data/latest/notes.json"",""/data/latest.json"",""/claims/5"",""/crawlers/oai-searchbot.json"",""/claims/2"",""/claims/3"",""/claims/4"",""/crawlers/claude-searchbot.md"",""/claims/7"",""/data/latest/entities.csv"",""/data/latest/notes.csv"",""/data/latest/questions.csv"",""/changes.json"",""/observed/googlebot"",""/questions"",""/observed/googleother"",""/questions.md"",""/questions.json"",""/crawlers/googleother"",""/crawlers/google-extended"",""/claims/131"",""/data/latest/entities.json"",""/observed/googlebot.json"",""/questions/19831deb9ab128884267ff7b26bb6fb86040e223b214ae652677f916039165f1"",""/questions/3008a9cd3da36dbd7db58b640d2b8c4f6e43e6a767ba573d5687bf39beb1bc64"",""/questions/ad86eb3ffc87efd1193f2c197e68578302af90fd56f3c3c47c71e1667afc68d6"",""/questions/40d40a7e8b7733d1367a9185ae1bd0be486e49d8e0ce8db54a4fb3b737a9527e"",""/crawlers/google-extended.md"",""/questions/a86f29d86c0a795732314404684c110ab915c80ca08d0a4e4ec38527c642d974"",""/questions/28ab4ca1a97b70de471e253e4cc7a86059c59930cb5858e3465b35e48c71ff29"",""/questions/b35153b6fa9fcd738d70181548629cfc6af43dffe53d915d005f9434c55934e3"",""/questions/62e5fac0b418c8f526b41170e57e65ea34a46a6278b2d876fc267034103664fc"",""/questions/b1e41a4bbf179782994c46b459051bcdc8aa89f52103797e09588426375babdd"",""/questions/04bc3496ca5e873179cdaa0304b17d77da22a5435c83472d0b62f386ed4c1533"",""/questions/19831deb9ab128884267ff7b26bb6fb86040e223b214ae652677f916039165f1.md"",""/questions/f453cacd1535f4700e95bab1b1480233e943644b1baa9857d70aa5001c264ee7"",""/questions/79eecbe2d7bc2af29cfcce69b6efa8c4f7a0ddf030db007febb54b96ecf43744"",""/questions/40d40a7e8b7733d1367a9185ae1bd0be486e49d8e0ce8db54a4fb3b737a9527e.json"",""/questions/7feb07db1e122a5d282af651c372b074a5316ec9f2a5b3bb7c6ed6f7e941ca59"",""/questions/a86f29d86c0a795732314404684c110ab915c80ca08d0a4e4ec38527c642d974.md"",""/questions/40d40a7e8b7733d1367a9185ae1bd0be486e49d8e0ce8db54a4fb3b737a9527e.md"",""/questions/b35153b6fa9fcd738d70181548629cfc6af43dffe53d915d005f9434c55934e3.md"",""/questions/51970f2a642188fdd2973fc74cc4ba88eb887493a2c7bf670b8fd84f326afbb5"",""/questions/b1e41a4bbf179782994c46b459051bcdc8aa89f52103797e09588426375babdd.md"",""/questions/e091e35f0332f5c96f5d7a333659479e747c69c8c476931d742210bbbf0e557f"",""/crawlers/google-extended.json"",""/questions/f453cacd1535f4700e95bab1b1480233e943644b1baa9857d70aa5001c264ee7.md"",""/questions/79eecbe2d7bc2af29cfcce69b6efa8c4f7a0ddf030db007febb54b96ecf43744.json"",""/questions/3008a9cd3da36dbd7db58b640d2b8c4f6e43e6a767ba573d5687bf39beb1bc64.json"",""/questions/7feb07db1e122a5d282af651c372b074a5316ec9f2a5b3bb7c6ed6f7e941ca59.json"",""/claims/131.json"",""/questions/6aa719abee602154bcfb38fc2c503493d4145501e25912e781b11faaa58f7b96"",""/questions/b1e41a4bbf179782994c46b459051bcdc8aa89f52103797e09588426375babdd.json"",""/questions/04bc3496ca5e873179cdaa0304b17d77da22a5435c83472d0b62f386ed4c1533.json"",""/observed/claude-user"",""/questions/e091e35f0332f5c96f5d7a333659479e747c69c8c476931d742210bbbf0e557f.md"",""/questions/e08c55e6af0f8858dae0af2af4eb4caafe28dfb739f1ed4163e9cb0d954bb2ff"",""/observed/googleother.md"",""/questions/f453cacd1535f4700e95bab1b1480233e943644b1baa9857d70aa5001c264ee7.json"",""/observed/claudebot.md"",""/questions/e091e35f0332f5c96f5d7a333659479e747c69c8c476931d742210bbbf0e557f.json"",""/crawlers/gptbot.md"",""/questions/6aa719abee602154bcfb38fc2c503493d4145501e25912e781b11faaa58f7b96.json"",""/questions/6aa719abee602154bcfb38fc2c503493d4145501e25912e781b11faaa58f7b96.md"",""/observed/googlebot.md"",""/observed/claude-user.md"",""/observed/claude-user.json"",""/changes.xml"",""/questions/263a3d5ba9e7e7d8ee555374ecf97a1bae8444842111226d90b1b3c2443761c1"",""/observed/applebot"",""/crawlers/applebot""]","[""html"",""json"",""md"",""csv"",""xml""]",1,666
23,2026-09-16,2,2,"[""/robots.txt""]","[""txt""]",1,2
24,2026-09-16,5,24,"[""/robots.txt"",""/sitemap.xml""]","[""txt"",""xml""]",1,24
25,2026-09-16,10,30,"[""/claims/32"",""/robots.txt"",""/data/latest/questions.csv"",""/data"",""/claims/66"",""/claims/60"",""/claims/69"",""/claims/39"",""/claims/44"",""/claims/70"",""/claims/68"",""/claims/33"",""/observed/applebot"",""/observed/googlebot"",""/observed/googleother"",""/changes"",""/questions/eaaa86558b443873916376dc4d0546f60ee5d890631698c41768fb619582451c""]","[""html"",""txt"",""csv""]",1,30
26,2026-09-16,11,46,"[""/claims/42"",""/crawlers/googlebot"",""/claims/38"",""/claims/34"",""/claims/64"",""/claims/39"",""/claims/90"",""/crawlers"",""/claims/53"",""/claims/132"",""/claims/70"",""/method"",""/"",""/claims/45"",""/claims/67"",""/claims/41"",""/claims/96"",""/observed/applebot"",""/questions/eaaa86558b443873916376dc4d0546f60ee5d890631698c41768fb619582451c"",""/claims/43"",""/crawlers/claude-searchbot"",""/claims"",""/observed/googleother"",""/claims/66"",""/claims/33"",""/crawlers/bingbot"",""/claims/31"",""/claims/131"",""/claims/30"",""/claims/123"",""/observed/googlebot"",""/claims/29"",""/claims/60"",""/claims/44"",""/claims/69"",""/claims/40"",""/claims/37"",""/claims/73"",""/changes"",""/claims/51"",""/claims/68""]","[""html""]",1,46
27,2026-09-17,5,24,"[""/sitemap.xml"",""/robots.txt""]","[""xml"",""txt""]",1,24
28,2026-09-17,7,5,"[""/robots.txt"",""/fields.md"",""/claims.md"",""/data.md"",""/.well-known/mcp/server.json""]","[""txt"",""md"",""json""]",1,5
29,2026-09-17,10,4,"[""/robots.txt""]","[""txt""]",1,4
30,2026-09-17,11,8,"[""/claims/124"",""/crawlers/claudebot"",""/crawlers/googleother"",""/claims/129"",""/claims/130"",""/claims/128"",""/crawlers/gptbot"",""/observed""]","[""html""]",1,8
31,2026-09-17,14,19,"[""/robots.txt"",""/crawlers/oai-adsbot"",""/crawlers/oai-searchbot"",""/crawlers"",""/crawlers/chatgpt-user"",""/crawlers/googleother"",""/crawlers/bingbot"",""/crawlers/claude-user"",""/crawlers/perplexitybot"",""/crawlers/applebot-extended"",""/crawlers/applebot"",""/data"",""/crawlers/google-extended"",""/crawlers/perplexity-user"",""/questions"",""/changes"",""/claims""]","[""txt"",""html""]",1,19
32,2026-09-18,1,436,"[""/"",""/claims/149"",""/fields"",""/claims/150"",""/compare"",""/changes"",""/claims/148"",""/claims/149.json"",""/claims/149.md"",""/fields/robots_txt_token"",""/fields/separate_search_and_training_tokens"",""/fields/follows_noarchive"",""/fields/honours_crawl_delay"",""/fields/observed_requested_mcp_endpoint"",""/fields/user_fetch_exception_documented"",""/compare/claude-searchbot-vs-oai-searchbot"",""/compare/oai-searchbot-vs-perplexitybot"",""/fields/observed_arrival_before_sitemap"",""/compare/applebot-extended-vs-claudebot"",""/compare/bingbot-vs-claude-user"",""/compare/bingbot-vs-chatgpt-user"",""/compare/bingbot-vs-claude-user.md"",""/compare/bingbot-vs-claude-user.json"",""/compare/googleother-vs-oai-searchbot"",""/compare/applebot-vs-claude-searchbot"",""/compare/claudebot-vs-google-extended"",""/compare/perplexity-user-vs-perplexitybot"",""/compare/claude-user-vs-gptbot"",""/compare/claude-searchbot-vs-googleother"",""/claims/148.json"",""/claims/150.json"",""/compare/chatgpt-user-vs-oai-searchbot"",""/compare/claude-user-vs-googlebot"",""/compare/chatgpt-user-vs-googlebot"",""/compare/googleother-vs-oai-searchbot.md"",""/compare/applebot-vs-claude-searchbot.md"",""/compare/claudebot-vs-google-extended.md"",""/compare/applebot-vs-chatgpt-user"",""/compare/googlebot-vs-googleother"",""/compare/googleother-vs-oai-searchbot.json"",""/compare/applebot-vs-claude-searchbot.json"",""/compare/claudebot-vs-google-extended.json"",""/compare/applebot-extended-vs-googlebot"",""/compare/perplexity-user-vs-perplexitybot.md"",""/compare/oai-adsbot-vs-oai-searchbot"",""/compare/googlebot-vs-gptbot"",""/fields/respects_robots_txt"",""/fields/what_it_controls"",""/compare/claude-user-vs-gptbot.json"",""/compare/googlebot-vs-googleother.json"",""/fields/honours_crawl_delay.md"",""/compare/chatgpt-user-vs-oai-adsbot"",""/compare/chatgpt-user-vs-oai-searchbot.json"",""/compare/claude-user-vs-googlebot.md"",""/compare/applebot-vs-chatgpt-user.md"",""/compare/googleother-vs-perplexity-user"",""/compare/applebot-extended-vs-perplexity-user"",""/fields.json"",""/compare/bingbot-vs-chatgpt-user.json"",""/compare/chatgpt-user-vs-google-extended"",""/compare/claude-searchbot-vs-oai-adsbot"",""/fields/observed_verified_request_ratio_census"",""/compare/applebot-extended-vs-claude-searchbot"",""/compare/googlebot-vs-googleother.md"",""/compare/chatgpt-user-vs-oai-adsbot.md"",""/compare/chatgpt-user-vs-claude-user"",""/compare/googleother-vs-perplexity-user.json"",""/compare/claude-searchbot-vs-gptbot"",""/compare/bingbot-vs-googleother"",""/compare/chatgpt-user-vs-oai-searchbot.md"",""/compare/chatgpt-user-vs-google-extended.md"",""/compare/applebot-extended-vs-perplexitybot"",""/compare/applebot-extended-vs-googleother"",""/compare/applebot-extended-vs-claude-searchbot.md"",""/compare/claude-searchbot-vs-perplexitybot"",""/compare/applebot-vs-claude-user"",""/compare/applebot-vs-perplexity-user"",""/compare/chatgpt-user-vs-googleother"",""/fields/verifiable_by_rdns"",""/compare/bingbot-vs-googleother.json"",""/compare/chatgpt-user-vs-claude-user.md"",""/compare/claudebot-vs-googlebot"",""/fields/robots_txt_token.json"",""/compare/chatgpt-user-vs-googlebot.md"",""/compare/googlebot-vs-gptbot.md"",""/compare/claude-searchbot-vs-perplexitybot.json"",""/compare/applebot-vs-claude-user.md"",""/compare/applebot-vs-claude-user.json"",""/compare/applebot-vs-oai-adsbot"",""/compare/chatgpt-user-vs-claude-user.json"",""/compare/google-extended-vs-googlebot"",""/compare/chatgpt-user-vs-googlebot.json"",""/compare/claudebot-vs-googlebot.json"",""/compare/applebot-vs-applebot-extended"",""/compare/applebot-vs-oai-searchbot"",""/compare/google-extended-vs-gptbot"",""/compare/googleother-vs-oai-adsbot"",""/compare/bingbot-vs-oai-searchbot"",""/fields/observed_format_pass_order"",""/compare/applebot-vs-oai-adsbot.md""]","[""html"",""json"",""md""]",1,436
33,2026-09-18,2,3,"[""/robots.txt""]","[""txt""]",1,3
34,2026-09-18,3,2,"[""/mcp"",""/""]","[""json"",""html""]",1,2
35,2026-09-18,5,469,"[""/fields"",""/fields/user_agent_string_full"",""/compare"",""/fields/observed_first_request_path"",""/fields/purpose_documented"",""/fields/user_fetch_exception_documented"",""/fields/fallback_to_googlebot_rules"",""/fields/scope_of_crawling"",""/fields/observed_paths_fetched"",""/fields/honours_crawl_delay"",""/fields/observed_format_pass_order"",""/compare/googlebot-vs-perplexitybot"",""/fields/cites_sources"",""/fields/what_it_controls"",""/fields/publishes_ip_list"",""/compare/perplexity-user-vs-perplexitybot"",""/compare/applebot-vs-perplexitybot"",""/compare/googlebot-vs-perplexity-user"",""/fields/robots_token_differs_from_ua"",""/fields/observed_requested_mcp_endpoint"",""/compare/applebot-vs-googlebot"",""/compare/bingbot-vs-perplexitybot"",""/compare/bingbot-vs-googlebot"",""/claims/142"",""/claims/147"",""/fields/observed_fetches_json"",""/compare/googleother-vs-perplexitybot"",""/fields/robots_txt_token"",""/claims/149"",""/compare/applebot-vs-perplexity-user"",""/claims/145"",""/claims/150"",""/claims/148"",""/compare/gptbot-vs-perplexitybot"",""/compare/bingbot-vs-perplexity-user"",""/compare/googlebot-vs-googleother"",""/fields/verifiable_by_rdns"",""/claims/144"",""/compare/google-extended-vs-perplexitybot"",""/claims/146"",""/compare/googlebot-vs-gptbot"",""/fields/robots_txt_fetch_marker"",""/fields/observed_fetches_markdown"",""/compare/applebot-vs-bingbot"",""/compare/google-extended-vs-googlebot"",""/fields/observed_verified_request_ratio_census"",""/claims/143"",""/compare/googleother-vs-perplexity-user"",""/compare/claudebot-vs-perplexitybot"",""/compare/claude-user-vs-perplexitybot"",""/fields/reads_llms_txt"",""/compare/gptbot-vs-perplexity-user"",""/compare/applebot-extended-vs-perplexitybot"",""/fields/opt_out_mechanism"",""/fields/follows_noarchive"",""/compare/google-extended-vs-perplexity-user"",""/compare/claudebot-vs-googlebot"",""/compare/claude-user-vs-googlebot"",""/compare/applebot-vs-googleother"",""/compare/chatgpt-user-vs-perplexitybot"",""/fields/observed_arrival_before_sitemap"",""/compare/applebot-extended-vs-googlebot"",""/compare/applebot-vs-gptbot"",""/compare/claude-user-vs-perplexity-user"",""/compare/claudebot-vs-perplexity-user"",""/compare/applebot-vs-google-extended"",""/compare/bingbot-vs-googleother"",""/compare/applebot-extended-vs-perplexity-user"",""/compare/chatgpt-user-vs-googlebot"",""/compare/bingbot-vs-gptbot"",""/compare/bingbot-vs-google-extended"",""/compare/chatgpt-user-vs-perplexity-user"",""/compare/applebot-vs-claude-user"",""/compare/applebot-vs-claudebot"",""/compare/oai-adsbot-vs-perplexitybot"",""/compare/applebot-vs-applebot-extended"",""/compare/claude-searchbot-vs-perplexitybot"",""/compare/googleother-vs-gptbot"",""/compare/bingbot-vs-claude-user"",""/compare/bingbot-vs-claudebot"",""/compare/applebot-vs-chatgpt-user"",""/compare/applebot-extended-vs-bingbot"",""/compare/google-extended-vs-googleother"",""/compare/google-extended-vs-gptbot"",""/fields/respects_robots_txt"",""/compare/bingbot-vs-chatgpt-user"",""/compare/googlebot-vs-oai-adsbot"",""/compare/claude-searchbot-vs-googlebot"",""/compare/claude-user-vs-googleother"",""/compare/oai-adsbot-vs-perplexity-user"",""/compare/oai-searchbot-vs-perplexitybot"",""/compare/claude-searchbot-vs-perplexity-user"",""/compare/claudebot-vs-googleother"",""/compare/claude-user-vs-gptbot"",""/compare/claudebot-vs-gptbot"",""/compare/claude-user-vs-google-extended"",""/compare/applebot-extended-vs-googleother"",""/compare/claudebot-vs-google-extended"",""/compare/applebot-extended-vs-gptbot"",""/compare/applebot-extended-vs-google-extended""]","[""html"",""txt"",""xml"",""json"",""md""]",1,469
36,2026-09-18,7,2,"[""/robots.txt"",""/""]","[""txt"",""html""]",1,2
37,2026-09-18,10,78,"[""/robots.txt"",""/sitemap.xml"",""/fields/cites_sources"",""/compare/gptbot-vs-perplexitybot"",""/compare/claudebot-vs-oai-searchbot"",""/fields/scope_of_crawling"",""/fields/publishes_ip_list"",""/claims/142"",""/compare/gptbot-vs-perplexity-user"",""/claims/128"",""/compare/claudebot-vs-perplexitybot"",""/claims/150"",""/fields/observed_first_request_path"",""/fields/fallback_to_googlebot_rules"",""/fields/robots_token_differs_from_ua"",""/claims/144"",""/compare/oai-adsbot-vs-oai-searchbot"",""/compare/claudebot-vs-perplexity-user"",""/compare/claude-user-vs-oai-searchbot"",""/compare/claude-searchbot-vs-oai-adsbot"",""/claims/145"",""/compare/applebot-extended-vs-oai-adsbot"",""/claims/147"",""/claims/143"",""/compare/chatgpt-user-vs-perplexity-user"",""/compare/claude-searchbot-vs-oai-searchbot"",""/compare/claude-searchbot-vs-perplexitybot"",""/compare/applebot-extended-vs-oai-searchbot"",""/fields/anti_circumvention_stance"",""/compare/applebot-extended-vs-claude-searchbot"",""/questions/f453cacd1535f4700e95bab1b1480233e943644b1baa9857d70aa5001c264ee7"",""/compare/claude-searchbot-vs-perplexity-user"",""/compare/oai-searchbot-vs-perplexity-user"",""/compare/oai-adsbot-vs-perplexity-user"",""/compare/applebot-extended-vs-claude-user""]","[""txt"",""xml"",""html""]",1,78
